"","MedicalText"
"16066","Protein"
"16067","Protein"
"16068","Protein"
"16069","Protein"
"16070","Protein"
"16071","Protein"
"16072","Protein"
"16073","Protein"
"16074","Protein"
"16075","Protein"
"16076","Protein"
"16077","Protein"
"16078","Protein"
"16079","Protein"
"16080","Protein"
"16081","Protein"
"16082","Protein"
"16083","Protein"
"16084","Protein"
"16085","Protein"
"16086","Protein"
"16087","Protein"
"16088","Protein"
"16089","Protein"
"16090","Protein"
"16091","Protein"
"16092","Protein"
"16093","Protein"
"16094","Protein"
"16095","Protein"
"16096","Protein"
"16097","Protein"
"16098","Protein"
"16099","Protein"
"16100","Protein"
"16101","Protein"
"16102","Protein"
"16103","Protein"
"16104","Protein"
"16105","Protein"
"16106","Protein"
"16107","Protein"
"16108","Protein"
"16109","Protein"
"16110","Protein"
"16111","Protein"
"16112","Protein"
"16113","Protein"
"16114","Protein"
"16115","Protein"
"16116","Protein"
"16117","Protein"
"16118","Protein"
"16119","Protein"
"16120","Protein"
"16121","Protein"
"16122","Protein"
"16123","Protein"
"16124","Protein"
"16125","Protein"
"16126","Protein"
"16127","Protein"
"16128","Protein"
"16129","Protein"
"16130","Protein"
"16131","Protein"
"16132","Protein"
"16133","Protein"
"16134","Protein"
"16135","Protein"
"16136","Protein"
"16137","Protein"
"16138","Protein"
"16139","Protein"
"16140","Protein"
"16141","Protein"
"16142","Protein"
"16143","Protein"
"16144","Protein"
"16145","Protein"
"16146","Protein"
"16147","Protein"
"16148","Protein"
"16149","Protein"
"16150","Protein"
"16151","Protein"
"16152","Protein"
"16153","Protein"
"16154","Protein"
"16155","Protein"
"16156","Protein"
"16157","Protein"
"16158","Protein"
"16159","Protein"
"16160","Protein"
"16161","Protein"
"16162","Protein"
"16163","Protein"
"16164","Protein"
"16165","Protein"
"16166","Protein"
"16167","Protein"
"16168","Protein"
"16169","Protein"
"16170","Protein"
"16171","Protein"
"16172","Protein"
"16173","Protein"
"16174","Protein"
"16175","Protein"
"16176","Protein"
"16177","Protein"
"16178","Protein"
"16179","Protein"
"16180","Protein"
"16181","Protein"
"16182","Protein"
"16183","Protein"
"16184","Protein"
"16185","Protein"
"16186","Protein"
"16187","Protein"
"16188","Protein"
"16189","Protein"
"16190","Protein"
"16191","Protein"
"16192","Protein"
"16193","Protein"
"16194","Protein"
"16195","Protein"
"16196","Protein"
"16197","Protein"
"16198","Protein"
"16199","Protein"
"16200","Protein"
"16201","Protein"
"16202","Protein"
"16203","Protein"
"16204","Protein"
"16205","Protein"
"16206","Protein"
"16207","Protein"
"16208","Protein"
"16209","Protein"
"16210","Protein"
"16211","Protein"
"16212","Protein"
"16213","Protein"
"16214","Protein"
"16215","Protein"
"16216","Protein"
"16217","Protein"
"16218","Protein"
"16219","Protein"
"16220","Protein"
"16221","Protein"
"16222","Protein"
"16223","Protein"
"16224","Protein"
"16225","Protein"
"16226","Protein"
"16227","Protein"
"16228","Protein"
"16229","Protein"
"16230","Protein"
"16231","Protein"
"16232","Protein"
"16233","Protein"
"16234","Protein"
"16235","Protein"
"16236","Protein"
"16237","Protein"
"16238","Protein"
"16239","Protein"
"16240","Protein"
"16241","Protein"
"16242","Protein"
"16243","Protein"
"16244","Protein"
"16245","Protein"
"16246","Protein"
"16247","Protein"
"16248","Protein"
"16249","Protein"
"16250","Protein"
"16251","Protein"
"16252","Protein"
"16253","Protein"
"16254","Protein"
"16255","Protein"
"16256","Protein"
"16257","Protein"
"16258","Protein"
"16259","Protein"
"16260","Protein"
"16261","Protein"
"16262","Protein"
"16263","Protein"
"16264","Protein"
"16265","Protein"
"16266","Protein"
"16267","Protein"
"16268","Protein"
"16269","Protein"
"16270","Protein"
"16271","Protein"
"16272","Protein"
"16273","Protein"
"16274","Protein"
"16275","Protein"
"16276","Protein"
"16277","Protein"
"16278","Protein"
"16279","Protein"
"16280","Protein"
"16281","Protein"
"16282","Protein"
"16283","Protein"
"16284","Protein"
"16285","Protein"
"16286","Protein"
"16287","Protein"
"16288","Protein"
"16289","Protein"
"16290","Protein"
"16291","Protein"
"16292","Protein"
"16293","Protein"
"16294","Protein"
"16295","Protein"
"16296","Protein"
"16297","Protein"
"16298","Protein"
"16299","Protein"
"16300","Protein"
"16301","Protein"
"16302","Protein"
"16303","Protein"
"16304","Protein"
"16305","Protein"
"16306","Protein"
"16307","Protein"
"16308","Protein"
"16309","Protein"
"16310","Protein"
"16311","Protein"
"16312","Protein"
"16313","Protein"
"16314","Protein"
"16315","Protein"
"16316","Protein"
"16317","Protein"
"16318","Protein"
"16319","Protein"
"16320","Protein"
"16321","Protein"
"16322","Protein"
"16323","Protein"
"16324","Protein"
"16325","Protein"
"16326","Protein"
"16327","Protein"
"16328","Protein"
"16329","Protein"
"16330","Protein"
"16331","Protein"
"16332","Protein"
"16333","Protein"
"16334","Protein"
"16335","Protein"
"16336","Protein"
"16337","Protein"
"16338","Protein"
"16339","Protein"
"16340","Protein"
"16341","Protein"
"16342","Protein"
"16343","Protein"
"16344","Protein"
"16345","Protein"
"16346","Protein"
"16347","Protein"
"16348","Protein"
"16349","Protein"
"16350","Protein"
"16351","Protein"
"16352","Protein"
"16353","Protein"
"16354","Protein"
"16355","Protein"
"16356","Protein"
"16357","Protein"
"16358","Protein"
"16359","Protein"
"16360","Protein"
"16361","Protein"
"16362","Protein"
"16363","Protein"
"16364","Protein"
"16365","Protein"
"16366","Protein"
"16367","Protein"
"16368","Protein"
"16369","Protein"
"16370","Protein"
"16371","Protein"
"16372","Protein"
"16373","Protein"
"16374","Protein"
"16375","Protein"
"16376","Protein"
"16377","Protein"
"16378","Protein"
"16379","Protein"
"16380","Protein"
"16381","Protein"
"16382","Protein"
"16383","Protein"
"16384","Protein"
"16385","Protein"
"16386","Protein"
"16387","Protein"
"16388","Protein"
"16389","Protein"
"16390","Protein"
"16391","Protein"
"16392","Protein"
"16393","Protein"
"16394","Protein"
"16395","Protein"
"16396","Protein"
"16397","Protein"
"16398","Protein"
"16399","Protein"
"16400","Protein"
"16401","Protein"
"16402","Protein"
"16403","Protein"
"16404","Protein"
"16405","Protein"
"16406","Protein"
"16407","Protein"
"16408","Protein"
"16409","Protein"
"16410","Protein"
"16411","Protein"
"16412","Protein"
"16413","Protein"
"16414","Protein"
"16415","Protein"
"16416","Protein"
"16417","Protein"
"16418","Protein"
"16419","Protein"
"16420","Protein"
"16421","Protein"
"16422","Protein"
"16423","Protein"
"16424","Protein"
"16425","Protein"
"16426","Protein"
"16427","Protein"
"16428","Protein"
"16429","Protein"
"16430","Protein"
"16431","Protein"
"16432","Protein"
"16433","Protein"
"16434","Protein"
"16435","Protein"
"16436","Protein"
"16437","Protein"
"16438","Protein"
"16439","Protein"
"16440","Protein"
"16441","Protein"
"16442","Protein"
"16443","Protein"
"16444","Protein"
"16445","Protein"
"16446","Protein"
"16447","Protein"
"16448","Protein"
"16449","Thyroxine"
"16450","Thyroxine"
"16451","Thyroxine"
"16452","Thyroxine"
"16453","Thyroxine"
"16454","Thyroxine"
"16455","Thyroxine"
"16456","Thyroxine"
"16457","Thyroxine"
"16458","Thyroxine"
"16459","Thyroxine"
"16460","Thyroxine"
"16461","Thyroxine"
"16462","Thyroxine"
"16463","Thyroxine"
"16464","Thyroxine"
"16465","Thyroxine"
"16466","Thyroxine"
"16467","Thyroxine"
"16468","Thyroxine"
"16469","Thyroxine"
"16470","Thyroxine"
"16471","Thyroxine"
"16472","Thyroxine"
"16473","Thyroxine"
"16474","Thyroxine"
"16475","Thyroxine"
"16476","Thyroxine"
"16477","Thyroxine"
"16478","Thyroxine"
"16479","Thyroxine"
"16480","Thyroxine"
"16481","Thyroxine"
"16482","Thyroxine"
"16483","Thyroxine"
"16484","Thyroxine"
"16485","Thyroxine"
"16486","Thyroxine"
"16487","Thyroxine"
"16488","Thyroxine"
"16489","Thyroxine"
"16490","Thyroxine"
"16491","Thyroxine"
"16492","Thyroxine"
"16493","Thyroxine"
"16494","Thyroxine"
"16495","Thyroxine"
"16496","Thyroxine"
"16497","Thyroxine"
"16498","Thyroxine"
"16499","Thyroxine"
"16500","Thyroxine"
"16501","Thyroxine"
"16502","Thyroxine"
"16503","Thyroxine"
"16504","Thyroxine"
"16505","Thyroxine"
"16506","Thyroxine"
"16507","Thyroxine"
"16508","Thyroxine"
"16509","Thyroxine"
"16510","Thyroxine"
"16511","Thyroxine"
"16512","Thyroxine"
"16513","Thyroxine"
"16514","Thyroxine"
"16515","Thyroxine"
"16516","Thyroxine"
"16517","Thyroxine"
"16518","Thyroxine"
"16519","Thyroxine"
"16520","Thyroxine"
"16521","Thyroxine"
"16522","Thyroxine"
"16523","Thyroxine"
"16524","Thyroxine"
"16525","Thyroxine"
"16526","Thyroxine"
"16527","Thyroxine"
"16528","Thyroxine"
"16529","Thyroxine"
"16530","Thyroxine"
"16531","Thyroxine"
"16532","Thyroxine"
"16533","Thyroxine"
"16534","Thyroxine"
"16535","Thyroxine"
"16536","Thyroxine"
"16537","Thyroxine"
"16538","Thyroxine"
"16539","Thyroxine"
"16540","Thyroxine"
"16541","Thyroxine"
"16542","Thyroxine"
"16543","Thyroxine"
"16544","Thyroxine"
"16545","Thyroxine"
"16546","Thyroxine"
"16547","Thyroxine"
"16548","Thyroxine"
"16549","Thyroxine"
"16550","Thyroxine"
"16551","Thyroxine"
"16552","Thyroxine"
"16553","Thyroxine"
"16554","Thyroxine"
"16555","Thyroxine"
"16556","Thyroxine"
"16557","Thyroxine"
"16558","Thyroxine"
"16559","Thyroxine"
"16560","Thyroxine"
"16561","Thyroxine"
"16562","Thyroxine"
"16563","Thyroxine"
"16564","Thyroxine"
"16565","Thyroxine"
"16566","Thyroxine"
"16567","Thyroxine"
"16568","Thyroxine"
"16569","Thyroxine"
"16570","Thyroxine"
"16571","Thyroxine"
"16572","Thyroxine"
"16573","Thyroxine"
"16574","Thyroxine"
"16575","Thyroxine"
"16576","Thyroxine"
"16577","Thyroxine"
"16578","Thyroxine"
"16579","Thyroxine"
"16580","Thyroxine"
"16581","Thyroxine"
"16582","Thyroxine"
"16583","Thyroxine"
"16584","Thyroxine"
"16585","Thyroxine"
"16586","Thyroxine"
"16587","Thyroxine"
"16588","Thyroxine"
"16589","Thyroxine"
"16590","Thyroxine"
"16591","Thyroxine"
"16592","Thyroxine"
"16593","Thyroxine"
"16594","Thyroxine"
"16595","Thyroxine"
"16596","Thyroxine"
"16597","Thyroxine"
"16598","Thyroxine"
"16599","Thyroxine"
"16600","Thyroxine"
"16601","Thyroxine"
"16602","Thyroxine"
"16603","Thyroxine"
"16604","Thyroxine"
"16605","Thyroxine"
"16606","Thyroxine"
"16607","Thyroxine"
"16608","Thyroxine"
"16609","Thyroxine"
"16610","Thyroxine"
"16611","Thyroxine"
"16612","Thyroxine"
"16613","Thyroxine"
"16614","Thyroxine"
"16615","Thyroxine"
"16616","Thyroxine"
"16617","Thyroxine"
"16618","Thyroxine"
"16619","Thyroxine"
"16620","Thyroxine"
"16621","Thyroxine"
"16622","Thyroxine"
"16623","Thyroxine"
"16624","Thyroxine"
"16625","Thyroxine"
"16626","Thyroxine"
"16627","Thyroxine"
"16628","Thyroxine"
"16629","Thyroxine"
"16630","Thyroxine"
"16631","Thyroxine"
"16632","Thyroxine"
"16633","Thyroxine"
"16634","Thyroxine"
"16635","Thyroxine"
"16636","Thyroxine"
"16637","Thyroxine"
"16638","Thyroxine"
"16639","Thyroxine"
"16640","Thyroxine"
"16641","Thyroxine"
"16642","Thyroxine"
"16643","Thyroxine"
"16644","Thyroxine"
"16645","Thyroxine"
"16646","Thyroxine"
"16647","Thyroxine"
"16648","Thyroxine"
"16649","Thyroxine"
"16650","Thyroxine"
"16651","Thyroxine"
"16652","Thyroxine"
"16653","Thyroxine"
"16654","Thyroxine"
"16655","Thyroxine"
"16656","Thyroxine"
"16657","Thyroxine"
"16658","Thyroxine"
"16659","Thyroxine"
"16660","Thyroxine"
"16661","Thyroxine"
"16662","Thyroxine"
"16663","Thyroxine"
"16664","Thyroxine"
"16665","Thyroxine"
"16666","Thyroxine"
"16667","Thyroxine"
"16668","Thyroxine"
"16669","Thyroxine"
"16670","Thyroxine"
"16671","Thyroxine"
"16672","Thyroxine"
"16673","Thyroxine"
"16674","Thyroxine"
"16675","Thyroxine"
"16676","Thyroxine"
"16677","Thyroxine"
"16678","Thyroxine"
"16679","Thyroxine"
"16680","Thyroxine"
"16681","Thyroxine"
"16682","Thyroxine"
"16683","Thyroxine"
"16684","Thyroxine"
"16685","Thyroxine"
"16686","Thyroxine"
"16687","Thyroxine"
"16688","Transferrin"
"16689","Transferrin"
"16690","Interpretive Comment"
"16691","Interpretive Comment"
"16692","Interpretive Comment"
"16693","Microscopic Examination"
"16694","Bacteria"
"16695","Bacteria"
"16696","Bacteria"
"16697","Bacteria"
"16698","Bacteria"
"16699","Bacteria"
"16700","Bacteria"
"16701","Bacteria"
"16702","Bacteria"
"16703","Bacteria"
"16704","Bacteria"
"16705","Bacteria"
"16706","Bacteria"
"16707","Mucus Threads"
"16708","Mucus Threads"
"16709","Mucus Threads"
"16710","Mucus Threads"
"16711","Mucus Threads"
"16712","Mucus Threads"
"16713","Mucus Threads"
"16714","Mucus Threads"
"16715","Mucus Threads"
"16716","Amphetamines"
"16717","Amphetamines"
"16718","Amphetamines"
"16719","Amphetamines"
"16720","Amphetamines"
"16721","Amphetamines"
"16722","Amphetamines"
"16723","Amphetamines"
"16724","Barbiturates"
"16725","Barbiturates"
"16726","Benzodiazepines"
"16727","Benzodiazepines"
"16728","Benzodiazepines"
"16729","Benzodiazepines"
"16730","Benzodiazepines"
"16731","Benzodiazepines"
"16732","Benzodiazepines"
"16733","Benzodiazepines"
"16734","Benzodiazepines"
"16735","Benzodiazepines"
"16736","Benzodiazepines"
"16737","Meperidine"
"16738","Meperidine"
"16739","Urinalysis Reflex"
"16740","Urinalysis Reflex"
"16741","Urinalysis Reflex"
"16742","Urinalysis Reflex"
"16743","Urinalysis Reflex"
"16744","Urinalysis Reflex"
"16745","Urinalysis Reflex"
"16746","Urinalysis Reflex"
"16747","Urinalysis Reflex"
"16748","Urinalysis Reflex"
"16749","Urinalysis Reflex"
"16750","Urinalysis Reflex"
"16751","Urinalysis Reflex"
"16752","Urinalysis Reflex"
"16753","Urinalysis Reflex"
"16754","Urinalysis Reflex"
"16755","Urinalysis Reflex"
"16756","Urinalysis Reflex"
"16757","Urinalysis Reflex"
"16758","Urinalysis Reflex"
"16759","Urinalysis Reflex"
"16760","Urinalysis Reflex"
"16761","Urinalysis Reflex"
"16762","Urinalysis Reflex"
"16763","Urinalysis Reflex"
"16764","Urinalysis Reflex"
"16765","Urinalysis Reflex"
"16766","Urinalysis Reflex"
"16767","Urinalysis Reflex"
"16768","Urinalysis Reflex"
"16769","Urinalysis Reflex"
"16770","Urinalysis Reflex"
"16771","Urinalysis Reflex"
"16772","Urinalysis Reflex"
"16773","Urinalysis Reflex"
"16774","Urinalysis Reflex"
"16775","Urinalysis Reflex"
"16776","Urinalysis Reflex"
"16777","Urinalysis Reflex"
"16778","Urinalysis Reflex"
"16779","Urinalysis Reflex"
"16780","Urinalysis Reflex"
"16781","Urinalysis Reflex"
"16782","Urinalysis Reflex"
"16783","Urinalysis Reflex"
"16784","Urinalysis Reflex"
"16785","Urinalysis Reflex"
"16786","Urinalysis Reflex"
"16787","Urinalysis Reflex"
"16788","Urinalysis Reflex"
"16789","Urinalysis Reflex"
"16790","Urinalysis Reflex"
"16791","Urinalysis Reflex"
"16792","Urinalysis Reflex"
"16793","Urinalysis Reflex"
"16794","Urinalysis Reflex"
"16795","Urinalysis Reflex"
"16796","Urinalysis Reflex"
"16797","Urinalysis Reflex"
"16798","Urinalysis Reflex"
"16799","Urinalysis Reflex"
"16800","Urinalysis Reflex"
"16801","Urinalysis Reflex"
"16802","Urinalysis Reflex"
"16803","Urinalysis Reflex"
"16804","Urinalysis Reflex"
"16805","Urinalysis Reflex"
"16806","Urinalysis Reflex"
"16807","Urinalysis Reflex"
"16808","Urinalysis Reflex"
"16809","Urinalysis Reflex"
"16810","Urinalysis Reflex"
"16811","Urinalysis Reflex"
"16812","Urinalysis Reflex"
"16813","Urinalysis Reflex"
"16814","Methadone"
"16815","Methadone"
"16816","Opiates"
"16817","Opiates"
"16818","Opiates"
"16819","Opiates"
"16820","Opiates"
"16821","Opiates"
"16822","Opiates"
"16823","Opiates"
"16824","Opiates"
"16825","Phencyclidine"
"16826","Phencyclidine"
"16827","Phencyclidine"
"16828","Phencyclidine"
"16829","Phencyclidine"
"16830","Phencyclidine"
"16831","Phencyclidine"
"16832","Phencyclidine"
"16833","Hematocrit"
"16834","Hematocrit"
"16835","Hematocrit"
"16836","Hematocrit"
"16837","Hematocrit"
"16838","Hematocrit"
"16839","Hematocrit"
"16840","Hematocrit"
"16841","Hematocrit"
"16842","Hematocrit"
"16843","Hematocrit"
"16844","Hematocrit"
"16845","Hematocrit"
"16846","Hematocrit"
"16847","Hematocrit"
"16848","Hematocrit"
"16849","Hematocrit"
"16850","Hematocrit"
"16851","Hematocrit"
"16852","Hematocrit"
"16853","Hematocrit"
"16854","Hematocrit"
"16855","Hematocrit"
"16856","Hematocrit"
"16857","Hematocrit"
"16858","Hematocrit"
"16859","Hematocrit"
"16860","Hematocrit"
"16861","Hematocrit"
"16862","Hematocrit"
"16863","Hematocrit"
"16864","Hematocrit"
"16865","Hematocrit"
"16866","Hematocrit"
"16867","Hematocrit"
"16868","Hematocrit"
"16869","Hematocrit"
"16870","Hematocrit"
"16871","Hematocrit"
"16872","Hematocrit"
"16873","Hematocrit"
"16874","Hematocrit"
"16875","Hematocrit"
"16876","Hematocrit"
"16877","Hematocrit"
"16878","Hematocrit"
"16879","Hematocrit"
"16880","Hematocrit"
"16881","Hematocrit"
"16882","Hematocrit"
"16883","Hematocrit"
"16884","Hematocrit"
"16885","Hematocrit"
"16886","Hematocrit"
"16887","Hematocrit"
"16888","Hematocrit"
"16889","Hematocrit"
"16890","Hematocrit"
"16891","Hematocrit"
"16892","Hematocrit"
"16893","Hematocrit"
"16894","Hematocrit"
"16895","Hematocrit"
"16896","Hematocrit"
"16897","Hematocrit"
"16898","Hematocrit"
"16899","Hematocrit"
"16900","Hematocrit"
"16901","Hematocrit"
"16902","Hematocrit"
"16903","Hematocrit"
"16904","Hematocrit"
"16905","Hematocrit"
"16906","Hematocrit"
"16907","Hematocrit"
"16908","Hematocrit"
"16909","Hematocrit"
"16910","Hematocrit"
"16911","Hematocrit"
"16912","Hematocrit"
"16913","Hematocrit"
